time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
13.866974,2.558343,2.636903,0.780452,0.813379
13.871976,2.562226,2.640056,0.774051,0.804235
13.876978,2.566077,2.644865,0.767699,0.793621
13.881980,2.569897,2.648117,0.761451,0.794755
13.886982,2.573686,2.652869,0.755383,0.787217
13.891984,2.577445,2.656073,0.749482,0.783955
13.896986,2.581175,2.660762,0.743699,0.777627
13.901988,2.584876,2.663949,0.737984,0.775840
13.906990,2.588549,2.678569,0.732212,0.782759
13.911992,2.592192,2.681759,0.726362,0.777804
13.916994,2.595806,2.686411,0.720339,0.771328
13.921996,2.599389,2.689532,0.714183,0.764958
13.926998,2.602941,2.694106,0.707860,0.757495
13.932000,2.606461,2.697136,0.701401,0.752463
13.937002,2.609948,2.701632,0.694707,0.744214
13.942004,2.613401,2.704600,0.687764,0.741731
13.947006,2.616819,2.709035,0.680642,0.734146
13.952008,2.620200,2.711931,0.673234,0.721395
13.957010,2.623544,2.716250,0.665623,0.715653
13.962012,2.626848,2.719080,0.657891,0.708854
13.967014,2.630115,2.723305,0.650198,0.696657
13.972016,2.633342,2.726146,0.642353,0.697531
13.977018,2.636530,2.730314,0.634455,0.688763
13.982020,2.639679,2.733134,0.626630,0.684024
13.987022,2.642789,2.737221,0.618778,0.676948
13.992024,2.645859,2.740037,0.610709,0.674074
13.997026,2.648888,2.744071,0.602648,0.667425
14.002028,2.651877,2.746870,0.594675,0.663350
14.007030,2.654827,2.769567,0.586785,0.718254
14.012033,2.657737,2.772431,0.578811,0.713563
14.017035,2.660606,2.776699,0.570501,0.705430
14.022037,2.663433,2.779389,0.561940,0.703276
14.027039,2.666217,2.783587,0.553115,0.693938
14.032041,2.668955,2.786386,0.543899,0.684401
14.037043,2.671645,2.790483,0.534336,0.677555
14.042045,2.674286,2.793178,0.524149,0.670742
14.047047,2.676876,2.797173,0.513438,0.655058
14.052049,2.679409,2.799768,0.502085,0.642836
14.057051,2.681885,2.803595,0.490313,0.630042
14.062053,2.684299,2.806141,0.477900,0.622420
14.067055,2.686651,2.809846,0.465293,0.608287
14.072057,2.688939,2.812186,0.452566,0.595532
14.077059,2.691162,2.815733,0.439308,0.582332
14.082061,2.693318,2.818005,0.425763,0.567635
14.087063,2.695406,2.821375,0.411968,0.551028
14.092065,2.697424,2.823828,0.398072,0.548747
14.097067,2.699373,2.827094,0.384377,0.533405
14.102069,2.701254,2.828949,0.370454,0.516818
14.107071,2.703065,2.840110,0.356681,0.408051
14.112073,2.704807,2.841823,0.342974,0.395991
14.117075,2.706481,2.844160,0.329193,0.379860
14.122077,2.708086,2.845576,0.315711,0.372664
14.127079,2.709625,2.847785,0.302592,0.358094
14.132081,2.711100,2.849214,0.289910,0.348705
14.137083,2.712512,2.851262,0.277695,0.329345
14.142085,2.713866,2.852568,0.266105,0.319405
14.147087,2.715163,2.854461,0.255115,0.306419
14.152089,2.716406,2.855669,0.244465,0.295826
14.157091,2.717598,2.857416,0.234430,0.281488
14.162093,2.718742,2.858482,0.225023,0.271210
14.167095,2.719841,2.860087,0.216216,0.261711
14.172097,2.720897,2.860975,0.208096,0.249982
14.177099,2.721914,2.862458,0.200494,0.241478
14.182101,2.722895,2.863351,0.193310,0.232119
14.187103,2.723842,2.864729,0.186617,0.222681
14.192105,2.724756,2.865219,0.180455,0.206674
14.197107,2.725641,2.866447,0.174721,0.201247
14.202109,2.726498,2.867546,0.169392,0.203277
14.207111,2.727330,2.867354,0.164462,0.234881
14.212113,2.728139,2.868367,0.159946,0.229074
14.217115,2.728926,2.869744,0.155903,0.226655
14.222117,2.729695,2.870502,0.152403,0.228511
14.227119,2.730448,2.871863,0.149270,0.226123
14.232121,2.731186,2.872684,0.146595,0.227403
14.237123,2.731912,2.874044,0.144334,0.225943
14.242126,2.732628,2.874980,0.142449,0.218729
14.247128,2.733335,2.876285,0.140861,0.218556
14.252130,2.734035,2.877109,0.139527,0.208110
14.257132,2.734729,2.878352,0.138416,0.207772
14.262134,2.735418,2.879102,0.137496,0.202747
14.267136,2.736104,2.880320,0.136788,0.203266
14.272138,2.736786,2.881337,0.136348,0.212313
14.277140,2.737467,2.882615,0.136206,0.212088
14.282142,2.738148,2.883422,0.136387,0.212642
14.287144,2.738832,2.884698,0.136880,0.212120
14.292146,2.739518,2.885663,0.137657,0.214655
14.297148,2.740210,2.886951,0.138697,0.215731
14.302150,2.740907,2.887398,0.139950,0.205722
14.307152,2.741611,2.869004,0.141381,0.104934
14.312154,2.742323,2.869490,0.142948,0.107251
14.317156,2.743042,2.870139,0.144676,0.108759
14.322158,2.743772,2.870627,0.146624,0.108304
14.327160,2.744511,2.871286,0.148867,0.114183
14.332162,2.745263,2.871700,0.151489,0.118481
14.337164,2.746029,2.872417,0.154501,0.120208
14.342166,2.746812,2.872913,0.157964,0.120584
14.347168,2.747613,2.873644,0.161804,0.124273
14.352170,2.748435,2.874073,0.166011,0.115875
14.357172,2.749279,2.874767,0.170591,0.116448
14.362174,2.750147,2.875417,0.175496,0.128736
14.367176,2.751040,2.876197,0.180743,0.131746
14.372178,2.751961,2.876418,0.186344,0.123238
14.377180,2.752910,2.877168,0.192373,0.126646
14.382182,2.753891,2.877742,0.198737,0.131736
14.387184,2.754904,2.878541,0.205252,0.137303
14.392186,2.755950,2.879212,0.211905,0.144768
14.397188,2.757030,2.880097,0.218691,0.151755
14.402190,2.758144,2.881588,0.225607,0.177695
14.407192,2.759293,2.870651,0.232396,0.135798
14.412194,2.760474,2.871320,0.238876,0.138892
14.417196,2.761688,2.872173,0.245129,0.147200
14.422198,2.762932,2.872848,0.251243,0.148771
14.427200,2.764206,2.873749,0.257285,0.155953
14.432202,2.765511,2.874179,0.263403,0.173763
14.437204,2.766846,2.875244,0.269523,0.182913
14.442206,2.768212,2.875968,0.275748,0.192822
14.447208,2.769610,2.877139,0.282102,0.200376
14.452210,2.771040,2.877918,0.288582,0.200776
14.457212,2.772502,2.879135,0.295102,0.207771
14.462214,2.773997,2.879890,0.301572,0.204211
14.467216,2.775524,2.881129,0.308033,0.208626
14.472219,2.777084,2.881887,0.314400,0.209071
14.477221,2.778674,2.883152,0.320656,0.215004
14.482223,2.780296,2.883831,0.326775,0.211578
14.487225,2.781948,2.885119,0.332744,0.217957
14.492227,2.783629,2.886039,0.338508,0.221714
14.497229,2.785339,2.887379,0.344122,0.226322
14.502231,2.787076,2.887909,0.349495,0.220626
14.507233,2.788839,2.893974,0.354745,0.296004
14.512235,2.790628,2.895418,0.359837,0.293509
14.517237,2.792442,2.897187,0.364817,0.296845
14.522239,2.794280,2.898378,0.369663,0.297146
14.527241,2.796142,2.900168,0.374403,0.300734
14.532243,2.798028,2.901326,0.379052,0.307106
14.537245,2.799937,2.903174,0.383477,0.309774
14.542247,2.801867,2.904443,0.387801,0.305419
14.547249,2.803819,2.906277,0.391934,0.307311
14.552251,2.805790,2.907573,0.395852,0.320267
14.557253,2.807781,2.909505,0.399545,0.324204
14.562255,2.809790,2.910874,0.402997,0.333389
14.567257,2.811814,2.912880,0.406084,0.335389
14.572259,2.813853,2.914031,0.408842,0.325025
14.577261,2.815905,2.915993,0.411230,0.327394
14.582263,2.817967,2.917455,0.413254,0.328717
14.587265,2.820038,2.919425,0.414856,0.326964
14.592267,2.822116,2.920457,0.416057,0.317631
14.597269,2.824199,2.922357,0.416878,0.316022
14.602271,2.826285,2.923782,0.417340,0.318538
14.607273,2.828372,2.932513,0.417487,0.424522
14.612275,2.830459,2.934613,0.417318,0.417350
14.617277,2.832545,2.937111,0.416769,0.413039
14.622279,2.834626,2.938705,0.415750,0.414247
14.627281,2.836700,2.941179,0.414140,0.411043
14.632283,2.838764,2.942834,0.411864,0.408009
14.637285,2.840815,2.945275,0.408903,0.403119
14.642287,2.842848,2.946886,0.405171,0.396578
14.647289,2.844861,2.949250,0.400670,0.389121
14.652291,2.846849,2.950800,0.395513,0.382941
14.657293,2.848809,2.953074,0.389675,0.372073
14.662295,2.850738,2.954612,0.383185,0.367042
14.667297,2.852634,2.956800,0.376209,0.359314
14.672299,2.854493,2.958272,0.368720,0.354452
14.677301,2.856313,2.960370,0.360740,0.341302
14.682303,2.858092,2.962006,0.352522,0.343934
14.687305,2.859829,2.964034,0.344003,0.326827
14.692307,2.861523,2.965451,0.335337,0.320579
14.697309,2.863173,2.967351,0.326622,0.309226
14.702312,2.864780,2.968814,0.317712,0.306003
14.707314,2.866342,2.976309,0.308773,0.303806
14.712316,2.867859,2.977365,0.299858,0.295324
14.717318,2.869332,2.979116,0.291003,0.284354
14.722320,2.870760,2.980375,0.282107,0.274721
14.727322,2.872144,2.982003,0.273106,0.263544
14.732324,2.873482,2.982957,0.263802,0.262577
14.737326,2.874773,2.984509,0.254327,0.248932
14.742328,2.876015,2.985491,0.244702,0.243531
14.747330,2.877210,2.986932,0.235056,0.234101
14.752332,2.878356,2.987869,0.225263,0.227655
14.757334,2.879452,2.989211,0.215283,0.214396
14.762336,2.880498,2.990145,0.205163,0.208434
14.767338,2.881494,2.991366,0.194946,0.194974
14.772340,2.882438,2.992101,0.184800,0.184364
14.777342,2.883332,2.993180,0.174964,0.172807
14.782344,2.884178,2.994045,0.165204,0.170649
14.787346,2.884974,2.995039,0.155415,0.157350
14.792348,2.885722,2.995879,0.145804,0.157552
14.797350,2.886423,2.996805,0.136310,0.146198
14.802352,2.887076,2.998466,0.126611,0.168850
14.807354,2.887680,2.981646,0.116965,0.117731
14.812356,2.888236,2.981722,0.107405,0.117251
14.817358,2.888745,2.982412,0.098121,0.110587
14.822360,2.889208,2.983014,0.089099,0.098420
14.827362,2.889627,2.983575,0.080052,0.085649
14.832364,2.890000,2.983821,0.071198,0.084360
14.837366,2.890330,2.984312,0.062422,0.075598
14.842368,2.890616,2.984581,0.053627,0.073509
14.847370,2.890858,2.985004,0.044941,0.066061
14.852372,2.891058,2.985243,0.036691,0.054737
14.857374,2.891217,2.985556,0.028818,0.045532
14.862376,2.891339,2.985554,0.021377,0.026011
14.867378,2.891425,2.985686,0.014349,0.015162
14.872380,2.891476,2.985962,0.007516,0.020887
14.877382,2.891494,2.986068,0.000912,0.011666
14.882384,2.891479,2.986412,-0.005325,0.022234
14.887386,2.891434,2.986532,-0.011363,0.016998
14.892388,2.891360,2.986794,-0.017073,0.018245
14.897390,2.891259,2.986881,-0.022457,0.010252
14.902392,2.891131,2.986622,-0.027469,-0.001527
14.907394,2.890979,2.963341,-0.032366,-0.055916
14.912396,2.890803,2.963022,-0.037110,-0.057458
14.917398,2.890604,2.962674,-0.041436,-0.061198
14.922400,2.890385,2.962461,-0.045381,-0.062612
14.927402,2.890148,2.962079,-0.048782,-0.066381
14.932405,2.889895,2.961843,-0.051577,-0.068076
14.937407,2.889631,2.961428,-0.053834,-0.070382
14.942409,2.889356,2.961133,-0.055519,-0.071591
14.947411,2.889075,2.960694,-0.056586,-0.075143
14.952413,2.888791,2.960397,-0.057078,-0.075203
14.957415,2.888505,2.959945,-0.056987,-0.074839
14.962417,2.888222,2.959549,-0.056334,-0.083034
14.967419,2.887944,2.959049,-0.055154,-0.080869
14.972421,2.887673,2.958668,-0.053458,-0.082409
14.977423,2.887412,2.958181,-0.051314,-0.079792
14.982425,2.887163,2.957818,-0.048760,-0.077434
14.987427,2.886928,2.957359,-0.045832,-0.075110
14.992429,2.886708,2.957092,-0.042551,-0.071337
14.997431,2.886506,2.956674,-0.038905,-0.066348
15.002433,2.886324,2.956337,-0.034873,-0.064717
15.007435,2.886162,2.964853,-0.030541,-0.004753
15.012437,2.886023,2.964928,-0.025880,-0.004152
15.017439,2.885908,2.964926,-0.021048,0.004478
15.022441,2.885818,2.965013,-0.016142,0.004576
15.027443,2.885752,2.965051,-0.011167,0.009597
15.032445,2.885711,2.965114,-0.006221,0.010156
15.037447,2.885694,2.965184,-0.001456,0.013520
15.042449,2.885701,2.965239,0.003111,0.020499
15.047451,2.885730,2.965371,0.007414,0.026544
15.052453,2.885779,2.965479,0.011491,0.031127
15.057455,2.885848,2.965670,0.015394,0.037523
15.062457,2.885936,2.965889,0.019132,0.043682
15.067459,2.886043,2.966163,0.022754,0.048972
15.072461,2.886168,2.966455,0.026427,0.057093
15.077463,2.886311,2.966808,0.030030,0.061470
15.082465,2.886472,2.966953,0.033569,0.060931
15.087467,2.886651,2.967336,0.037107,0.070100
15.092469,2.886847,2.967765,0.040583,0.078280
15.097471,2.887060,2.968238,0.044074,0.079787
15.102473,2.887291,2.968784,0.047589,0.088186
15.107475,2.887539,2.960743,0.051052,0.003244
15.112477,2.887805,2.960758,0.054414,0.006790
15.117479,2.888087,2.960808,0.057738,0.011958
15.122481,2.888386,2.960955,0.061124,0.010560
15.127483,2.888702,2.961028,0.064522,0.015924
15.132485,2.889035,2.961167,0.068001,0.014417
15.137487,2.889385,2.961272,0.071598,0.021430
15.142489,2.889754,2.961353,0.075233,0.029043
15.147491,2.890141,2.961535,0.078944,0.033009
15.152493,2.890547,2.961689,0.082845,0.039490
15.157495,2.890974,2.961940,0.086875,0.044902
15.162498,2.891420,2.962070,0.091071,0.045037
15.167500,2.891889,2.962352,0.095274,0.048727
15.172502,2.892378,2.962616,0.099424,0.057010
15.177504,2.892888,2.962967,0.103593,0.063846
15.182506,2.893418,2.963229,0.107638,0.068671
15.187508,2.893968,2.963643,0.111522,0.069333
15.192510,2.894536,2.963925,0.115166,0.074051
15.197512,2.895122,2.964379,0.118458,0.077384
15.202514,2.895723,2.965005,0.121428,0.088131
15.207516,2.896339,2.957604,0.124248,0.062707
15.212518,2.896968,2.957865,0.126882,0.067959
15.217520,2.897609,2.958275,0.129297,0.069780
15.222522,2.898263,2.958528,0.131566,0.074036
15.227524,2.898927,2.958984,0.133792,0.077438
15.232526,2.899603,2.959293,0.136046,0.079758
15.237528,2.900290,2.959782,0.138350,0.085373
15.242530,2.900988,2.960119,0.140663,0.087781
15.247532,2.901699,2.960657,0.143057,0.091900
15.252534,2.902421,2.961026,0.145536,0.091714
15.257536,2.903157,2.961587,0.148121,0.096870
15.262538,2.903905,2.961976,0.150775,0.099943
15.267540,2.904667,2.962581,0.153411,0.102721
15.272542,2.905442,2.962998,0.155988,0.105325
15.277544,2.906229,2.963633,0.158465,0.107602
15.282546,2.907029,2.964056,0.160768,0.109484
15.287548,2.907839,2.964709,0.162877,0.108174
15.292550,2.908659,2.965150,0.164696,0.109903
15.297552,2.909487,2.965809,0.166251,0.110952
15.302554,2.910322,2.966216,0.167569,0.110924
15.307556,2.911164,2.976565,0.168672,0.230216
15.312558,2.912010,2.977551,0.169505,0.230302
15.317560,2.912859,2.978937,0.170022,0.231004
15.322562,2.913710,2.979944,0.170184,0.227174
15.327564,2.914560,2.981298,0.169957,0.222993
15.332566,2.915408,2.982184,0.169293,0.223146
15.337568,2.916251,2.983521,0.168164,0.220308
15.342570,2.917087,2.984397,0.166568,0.216729
15.347572,2.917914,2.985688,0.164495,0.213693
15.352574,2.918729,2.986533,0.161969,0.210867
15.357576,2.919530,2.987783,0.158974,0.204697
15.362578,2.920315,2.988586,0.155601,0.201781
15.367580,2.921082,2.989773,0.151977,0.191255
15.372582,2.921831,2.990712,0.148164,0.197276
15.377584,2.922560,2.991889,0.144227,0.192820
15.382586,2.923269,2.992759,0.140154,0.191815
15.387589,2.923957,2.993899,0.136001,0.188276
15.392591,2.924624,2.994782,0.131727,0.190550
15.397593,2.925270,2.995916,0.127357,0.186152
15.402595,2.925894,2.996778,0.122950,0.184852
15.407597,2.926494,2.992050,0.118333,0.146116
15.412599,2.927071,2.992653,0.113352,0.142168
15.417601,2.927622,2.993499,0.108125,0.139327
15.422603,2.928146,2.993874,0.102621,0.139582
15.427605,2.928643,2.994705,0.096999,0.134362
15.432607,2.929111,2.995244,0.091247,0.130118
15.437609,2.929549,2.996003,0.085371,0.120402
15.442611,2.929958,2.996477,0.079371,0.115165
15.447613,2.930336,2.997150,0.073181,0.106572
15.452615,2.930684,2.997576,0.066887,0.102471
15.457617,2.930999,2.998176,0.060594,0.095556
15.462619,2.931283,2.998501,0.054367,0.087874
15.467621,2.931537,2.999020,0.048313,0.081337
15.472623,2.931761,2.999467,0.042374,0.080586
15.477625,2.931956,2.999938,0.036582,0.077045
15.482627,2.932121,3.000042,0.030875,0.066694
15.487629,2.932259,3.000424,0.025336,0.059107
15.492631,2.932369,3.000410,0.019967,0.045365
15.497633,2.932454,3.000660,0.014772,0.033898
15.502635,2.932512,3.000563,0.009784,0.024574
15.507637,2.932547,3.017166,0.005004,0.057612
15.512639,2.932558,3.017353,0.000480,0.054054
15.517641,2.932548,3.017661,-0.003796,0.046297
15.522643,2.932516,3.017637,-0.007836,0.049354
15.527645,2.932466,3.017927,-0.011674,0.044830
15.532647,2.932396,3.018043,-0.015369,0.046651
15.537649,2.932308,3.018308,-0.019006,0.041966
15.542651,2.932202,3.018457,-0.022537,0.042423
15.547653,2.932079,3.018707,-0.025994,0.038660
15.552655,2.931939,3.018850,-0.029382,0.033258
15.557657,2.931782,3.019047,-0.032760,0.031836
15.562659,2.931608,3.019124,-0.036116,0.024806
15.567661,2.931418,3.019272,-0.039434,0.024340
15.572663,2.931211,3.019290,-0.042742,0.018213
15.577665,2.930987,3.019394,-0.046100,0.012755
15.582667,2.930746,3.019258,-0.049495,0.004731
15.587669,2.930489,3.019279,-0.052879,0.000495
15.592671,2.930214,3.019132,-0.056263,-0.004668
15.597673,2.929923,3.019099,-0.059650,-0.006925
15.602675,2.929614,3.019038,-0.062942,-0.010174
15.607677,2.929290,3.023747,-0.066134,0.036515
15.612679,2.928950,3.023914,-0.069278,0.032299
15.617682,2.928594,3.024095,-0.072492,0.026186
15.622684,2.928222,3.024220,-0.075581,0.021513
15.627686,2.927835,3.024340,-0.078637,0.017811
15.632688,2.927433,3.024373,-0.081630,0.016228
15.637690,2.927016,3.024467,-0.084567,0.012630
15.642692,2.926584,3.024506,-0.087478,0.011425
15.647694,2.926138,3.024565,-0.090388,0.007474
15.652696,2.925678,3.024593,-0.093330,0.004671
15.657698,2.925202,3.024611,-0.096323,0.000827
15.662700,2.924711,3.024618,-0.099389,0.002757
15.667702,2.924205,3.024638,-0.102467,0.003621
15.672704,2.923683,3.024649,-0.105579,0.001955
15.677706,2.923146,3.024658,-0.108602,-0.000570
15.682708,2.922595,3.024616,-0.111542,-0.005725
15.687710,2.922028,3.024570,-0.114428,-0.011055
15.692712,2.921448,3.024543,-0.117302,-0.011156
15.697714,2.920852,3.024471,-0.120154,-0.013705
15.702716,2.920243,3.024439,-0.122969,-0.014546
15.707718,2.919620,2.983463,-0.125927,-0.156153
15.712720,2.918981,2.982931,-0.129066,-0.159924
15.717722,2.918326,2.981968,-0.132231,-0.163817
15.722724,2.917655,2.981301,-0.135185,-0.165915
15.727726,2.916972,2.980300,-0.137707,-0.167839
15.732728,2.916277,2.979636,-0.139666,-0.169076
15.737730,2.915575,2.978623,-0.140946,-0.168781
15.742732,2.914869,2.977964,-0.141477,-0.171762
15.747734,2.914162,2.976931,-0.141205,-0.172877
15.752736,2.913459,2.976227,-0.140147,-0.175213
15.757738,2.912763,2.975177,-0.138335,-0.174030
15.762740,2.912079,2.974441,-0.135832,-0.173438
15.767742,2.911409,2.973413,-0.132655,-0.168020
15.772744,2.910757,2.972874,-0.128875,-0.160744
15.777746,2.910125,2.971927,-0.124462,-0.153927
15.782748,2.909518,2.971413,-0.119532,-0.147166
15.787750,2.908936,2.970541,-0.114229,-0.141255
15.792752,2.908381,2.969757,-0.108701,-0.146650
15.797754,2.907854,2.968889,-0.102936,-0.141369
15.802756,2.907358,2.968312,-0.096861,-0.140049
15.807758,2.906893,2.977422,-0.090332,-0.089348
15.812760,2.906461,2.976881,-0.083439,-0.082648
15.817762,2.906066,2.976398,-0.076359,-0.073722
15.822764,2.905706,2.976061,-0.069124,-0.065744
15.827766,2.905382,2.975679,-0.061710,-0.058570
15.832768,2.905096,2.975470,-0.054240,-0.053517
15.837770,2.904847,2.975164,-0.046784,-0.043424
15.842772,2.904636,2.975003,-0.039395,-0.039583
15.847775,2.904461,2.974780,-0.032045,-0.031995
15.852777,2.904322,2.974659,-0.024693,-0.025727
15.857779,2.904221,2.974526,-0.017373,-0.016253
15.862781,2.904156,2.974472,-0.010039,-0.007744
15.867783,2.904128,2.974441,-0.002817,0.001508
15.872785,2.904135,2.974422,0.004131,0.002515
15.877787,2.904175,2.974453,0.010706,0.010701
15.882789,2.904248,2.974513,0.016960,0.016173
15.887791,2.904350,2.974620,0.022972,0.021053
15.892793,2.904483,2.974557,0.028812,0.021788
15.897795,2.904644,2.974696,0.034408,0.025961
15.902797,2.904832,2.974731,0.039756,0.028847
15.907799,2.905046,2.958774,0.044808,0.088995
15.912801,2.905284,2.959026,0.049417,0.093536
15.917803,2.905544,2.959600,0.053647,0.098975
15.922805,2.905824,2.960047,0.057569,0.103194
15.927807,2.906123,2.960674,0.061229,0.106258
15.932809,2.906439,2.961002,0.064566,0.114120
15.937811,2.906771,2.961693,0.067569,0.117992
15.942813,2.907117,2.962163,0.070244,0.121760
15.947815,2.907476,2.962894,0.072589,0.122981
15.952817,2.907845,2.963412,0.074613,0.127878
15.957819,2.908223,2.964174,0.076302,0.126645
15.962821,2.908609,2.964644,0.077708,0.125115
15.967823,2.909001,2.965397,0.078850,0.124605
15.972825,2.909398,2.965913,0.079697,0.125602
15.977827,2.909798,2.966661,0.080273,0.124701
15.982829,2.910201,2.967088,0.080564,0.119510
15.987831,2.910604,2.967799,0.080564,0.116162
15.992833,2.911006,2.968037,0.080293,0.105957
15.997835,2.911406,2.968668,0.079782,0.105806
16.002834,2.911803,2.968994,0.079044,0.102706
16.007832,2.912195,2.980868,0.078071,0.150902
16.012829,2.912582,2.981552,0.076843,0.151209
16.017826,2.912962,2.982453,0.075295,0.146752
16.022823,2.913333,2.983126,0.073326,0.141816
16.027821,2.913692,2.983975,0.070822,0.139772
16.032818,2.914037,2.984508,0.067614,0.137138
16.037815,2.914363,2.985331,0.063425,0.133642
